,Naive,GMV,HRP,RP,SZCZ
2018-02-01,0.535134966751283,0.456799399996376,0.45680387018233004,0.4936720082539634,0.12683850864323643
2018-02-02,0.5316906781061985,0.4530032376272206,0.4530077631440843,0.4900478471045311,0.13314663568510676
2018-02-05,0.541958085081327,0.4651117217395693,0.4651164179677578,0.5014096075405292,0.12392506281870119
2018-02-06,0.5009480405034197,0.4242567860121007,0.4242608861691237,0.46042335732641515,0.07635521702136128
2018-02-07,0.5008339606263514,0.42717713178908645,0.42718130706326307,0.46206759414380083,0.06280570979289957
2018-02-08,0.5002466141182467,0.42849510041982963,0.428499412620178,0.4625785391121984,0.07583428836919137
2018-02-09,0.43161687357827283,0.35989530875070086,0.3598988200358346,0.39381402862127723,0.03731717128636691
2018-02-12,0.46018239037579445,0.3871016022816782,0.3871053804258566,0.42160988873349714,0.06746363650930998
2018-02-13,0.4597821178522852,0.3863166332918673,0.38632050814070484,0.4209834145316609,0.07478089751261185
2018-02-14,0.46736853687405944,0.39351401877254766,0.39351791373856493,0.42836397828340833,0.08198754220779225
2018-02-22,0.4856363620651454,0.4104988892808359,0.410502963186119,0.4459328754545959,0.10553407736845366
2018-02-23,0.4920965294312343,0.41745022701048784,0.4174543209931292,0.4526922188705038,0.10593396595350923
2018-02-26,0.5124330995631918,0.43667960252378113,0.436683917635603,0.4724402105779131,0.13007658455008642
2018-02-27,0.5060739650357591,0.42961264188066783,0.42961680304770966,0.4656748405715081,0.1209465851843281
2018-02-28,0.5120676125411858,0.43390443568469617,0.4339085760202679,0.47070211919583405,0.12314504411712912
2018-03-01,0.5215537815573843,0.4428990949365814,0.4429032612438335,0.47991329718748954,0.13501043490878062
2018-03-02,0.514517422217978,0.4356763447055889,0.43568049015746957,0.4727472853215493,0.1259989344947603
2018-03-05,0.5187120277687209,0.4426565708843082,0.4426607364912829,0.4785451724719707,0.12801446423615626
2018-03-06,0.5373730917856856,0.46099353683938715,0.46099775539353915,0.4970675661277566,0.14173363499656833
2018-03-07,0.5203012218498504,0.4443601285922061,0.44436429911812825,0.4802221732783283,0.13105442649073962
2018-03-08,0.5242570710861487,0.44843760865015714,0.44844179094962255,0.4842608411245506,0.14288770588155209
2018-03-09,0.5352615306761819,0.45845642735953485,0.45846063858789576,0.49472605941665115,0.16112523907876097
2018-03-12,0.5526264095619249,0.4762202253614214,0.47622448788196237,0.5123581180471966,0.17474949658688832
2018-03-13,0.5519372769166719,0.4741604091545606,0.4741646657274734,0.5108662795677372,0.16594725961709278
2018-03-14,0.5349293715472732,0.4591185185429827,0.45912273168310236,0.4949531036009065,0.15539091663268967
2018-03-15,0.5283227937906949,0.45331360990539715,0.4533178062841001,0.4887770203497397,0.15788300404021327
2018-03-16,0.5239009005295143,0.4484849104167916,0.44848909285283844,0.4841071459384676,0.14621117363695024
2018-03-19,0.5281201375955926,0.4515542039289775,0.45155839522747354,0.48772768598948857,0.14801299038923776
2018-03-20,0.51972920937345,0.44364996734731466,0.44365413582267754,0.47959952425334396,0.14897836530669695
2018-03-21,0.5173440332602504,0.4402462780349292,0.4402504366822899,0.47661280252914584,0.13889148560916653
2018-03-22,0.5102645767443443,0.433697016002748,0.4337011557394046,0.4698402081906037,0.12817754161192663
2018-03-23,0.43820007929958615,0.36175949950076847,0.3617634315210312,0.39769772743705634,0.0828248863978771
2018-03-26,0.4479336293045426,0.370908577786333,0.3709125362241543,0.407104033440689,0.09572635734584933
2018-03-27,0.47217333449018706,0.3937536668133701,0.3937576912153744,0.43058554788263326,0.1176458111450267
2018-03-28,0.4546224558873664,0.37773286415302576,0.3777368422956717,0.4138845191290019,0.10260432691791155
2018-03-29,0.47276712918259656,0.39551978481614736,0.3955238143177393,0.4318577563589605,0.11559320186293398
2018-03-30,0.4792384922403674,0.40258878088165617,0.40259283079466135,0.4386945302418104,0.12728590052798228
2018-04-02,0.48567162426167587,0.40834166557551543,0.40834573209972036,0.44476668725969715,0.12565678627419707
2018-04-03,0.47858871327715025,0.40206429450682957,0.4020683429054035,0.438154095563992,0.11542365242187813
2018-04-04,0.4706901642381751,0.394416390019366,0.3944204163349543,0.4303759092223005,0.10819187661421958
2018-04-09,0.46072132945167055,0.3858075246417225,0.38581152609959335,0.4211489889034765,0.10495734789699696
2018-04-10,0.4781451592118462,0.40141216411396274,0.40141621062953914,0.4375725573091451,0.11659878863473772
2018-04-11,0.47606048832098535,0.39909206376141304,0.39909610357780245,0.43535616144637346,0.12103328389221257
2018-04-12,0.48112433944859645,0.40311582861232664,0.4031198800471587,0.43987857790436946,0.11258889819881679
2018-04-13,0.467034510292625,0.3921331759255715,0.39213719564848026,0.4274797358577589,0.10844672455672777
2018-04-16,0.44253458722542693,0.3687728586423631,0.36877681091339,0.40358500609947456,0.10168118637519874
2018-04-17,0.4218482638462151,0.3511495324608258,0.35115343384527864,0.3845844188885257,0.07817515348206783
2018-04-18,0.4331001023516976,0.3623428163584961,0.3623467500630606,0.39582578066918606,0.08813147170874691
2018-04-19,0.44207877735494816,0.3711738221785763,0.3711777813822792,0.4047493488381624,0.09925046949699134
2018-04-20,0.4148839570275824,0.34482882974037743,0.3448327128740811,0.3779776755393516,0.07960170453870274
2018-04-23,0.41158040045571376,0.34221206674612215,0.3422159423240385,0.3750499258603017,0.07148244677879756
2018-04-24,0.4242672462779773,0.3543459354402836,0.3543498460542087,0.3874586711732053,0.09494299889264002
2018-04-25,0.41225222643993353,0.3422259777879102,0.3422298534059942,0.3753608467874283,0.09393437315428388
2018-04-26,0.37804265430774775,0.309706527910633,0.3097103096302454,0.342057673363789,0.06748824902681339
2018-04-27,0.37946014629072167,0.31206570807562994,0.31206949660727057,0.34402476948126526,0.07084331995997473
2018-05-02,0.3754431073162794,0.3071963162849993,0.3072000907564869,0.33954361024148194,0.07274945727738968
2018-05-03,0.38412966282950545,0.31625458375852,0.3162583843853537,0.3484806771597828,0.08475777284409136
2018-05-04,0.380113365978646,0.3135826948327356,0.3135864877446084,0.3452115644965821,0.08139379244926315
2018-05-07,0.39449117479170925,0.3269007603047944,0.3269045916719917,0.35899739014435483,0.1021707089156958
2018-05-08,0.39848721556756983,0.3298152237649039,0.32981906354748536,0.3623768582735556,0.11060263795779757
2018-05-09,0.39376670020741367,0.32511553310664865,0.32511935931908154,0.3576459995387582,0.10865973225667025
2018-05-10,0.40256899595402507,0.3333072465164997,0.3333110963821422,0.3660985097474072,0.11288040043414238
2018-05-11,0.39553217045223676,0.32665904505518006,0.3266628757244352,0.3592651466776493,0.10297888732439864
2018-05-14,0.3903579285643448,0.3211192787058794,0.32112309337930434,0.3538488603959429,0.10683279476380414
2018-05-15,0.3905886154588045,0.3229133948265668,0.32291721468042245,0.35495188833319147,0.11477105250561026
2018-05-16,0.3770859215855922,0.3104038998898204,0.31040768362306337,0.3419727826905228,0.1099304870109803
2018-05-17,0.3628204685464944,0.2973598389562233,0.2973635850253178,0.32838113828193594,0.10310316342415549
2018-05-18,0.3756651216257054,0.3094653305669204,0.30946911159008583,0.340808531672081,0.10694330735293045
2018-05-21,0.3898828023952037,0.3228532400842894,0.32285705976445067,0.35460627960133406,0.11657094008459179
2018-05-22,0.3872072885779727,0.3197186197499795,0.31972243037906334,0.3516748935214993,0.11661844338428207
2018-05-23,0.37144491107075317,0.3053303583979652,0.3053341274815813,0.33666256170518927,0.10264939282122021
2018-05-24,0.36403942432119374,0.2999969560022968,0.3000007096859496,0.33041192515080486,0.09570063503510018
2018-05-25,0.3580880294976292,0.29502512813627124,0.29502886746399115,0.32496821398385034,0.08367925087503392
2018-05-28,0.3459717432203946,0.2817392346938399,0.2817429356591308,0.3121384274202159,0.08547498969421707
2018-05-29,0.32798524645269933,0.2641185840492013,0.2641222341356435,0.29431865896947595,0.0733946620293171
2018-05-30,0.28689768483240385,0.2222594797804791,0.22226300900061102,0.25268901828411394,0.04816278654770456
2018-05-31,0.3036641343398965,0.23710544861353355,0.23710902070074336,0.2683883982509043,0.06786261236721014
2018-06-01,0.3005898504623048,0.23507787579788353,0.2350814420305667,0.2659004863515302,0.05475512437955521
2018-06-04,0.2935661069652067,0.23012728124681692,0.23013083318487748,0.26004116545670897,0.058381441228327224
2018-06-05,0.3142814257464288,0.24886551799470924,0.2488696815000655,0.2796848855265368,0.07718456447693467
2018-06-06,0.3193500659368851,0.2549371925549211,0.25494155677453145,0.28532140241896453,0.07506034760072366
2018-06-07,0.3169746558685418,0.25252018773939655,0.2525245793068214,0.28292147170004367,0.06974160642364491
2018-06-08,0.2986756294298476,0.23549341296375825,0.23549774483216157,0.26531339546150434,0.05850592476607441
2018-06-11,0.2995817909737981,0.23323451957734398,0.233237825644113,0.2644505703933271,0.05537662934113463
2018-06-12,0.2911649770548448,0.21997495666403988,0.21997849444935436,0.25335410435697137,0.06989090991688496
2018-06-13,0.27068712594641964,0.19913607148084655,0.19913888339274877,0.23266154290062957,0.05395595915151419
2018-06-14,0.2739440293057469,0.201626489040583,0.20162922992457877,0.23549954788833571,0.045921180513001314
2018-06-15,0.26306726192640917,0.19223498721950527,0.19223786173140267,0.22543300190687154,0.03129103544798495
2018-06-19,0.1988428159293143,0.12862981659796113,0.12863158852207857,0.1614772966475777,-0.023510886942098796
2018-06-20,0.21220673686038038,0.141081061733908,0.14108300941803775,0.17438309355035786,-0.014530989705841768
2018-06-21,0.19870446903075245,0.1278871960519583,0.127888848601442,0.1610425472490069,-0.03368385340544311
2018-06-22,0.20516838374335333,0.1348668914571587,0.13486863310731523,0.1677990469931656,-0.024009121878172057
2018-06-25,0.19274414798243278,0.12365706362692719,0.1236587092624748,0.15604023853574045,-0.03283789016687766
2018-06-26,0.18981832436100987,0.12196802327494938,0.12196954857064757,0.15380160468945747,-0.03132991969920185
2018-06-27,0.18133800174115278,0.11419201736703632,0.11419357173692224,0.14567140502227338,-0.049035685609267854
2018-06-28,0.17312348831152735,0.10734742054319302,0.10734888690016042,0.1382189057020291,-0.05908943745980921
2018-06-29,0.1890099847979103,0.12268799840028333,0.12268972067821116,0.1538156000379618,-0.027170424984955477
2018-07-02,0.1727153087712201,0.10664872291614569,0.10665042058876018,0.13765351177594298,-0.047880899063218796
2018-07-03,0.1803659378560658,0.1142995592895737,0.1143012686990792,0.14529749864068853,-0.04355163709802712
2018-07-04,0.16650422684352617,0.10161164605945672,0.101613336004861,0.13208412622742793,-0.06284844201882944
2018-07-05,0.14069374458357609,0.07654977333198554,0.07655142483081323,0.10665664624718674,-0.08082392917528036
2018-07-06,0.13813432910236556,0.07343291072049629,0.07343455743784966,0.10375925250676188,-0.07572468850722824
2018-07-09,0.15195228532098626,0.08725274389757587,0.08725441181547078,0.11760044703672623,-0.04986969004771458
2018-07-10,0.1591559754880565,0.09421193861135335,0.09421361720511512,0.1246624530711451,-0.04522248787538241
2018-07-11,0.13222936862351053,0.06819021849469431,0.06819185716940979,0.09821595369475866,-0.06405853153298935
2018-07-12,0.15342589154805641,0.08809353530646802,0.08809520451419273,0.11866997598337936,-0.038150148906771486
2018-07-13,0.15733497596966117,0.09061815028660813,0.09061982336725993,0.12174073233477656,-0.032616481228343375
2018-07-16,0.16296007167677007,0.09558640865833246,0.09558808936062246,0.12693487944648463,-0.03361325188557596
2018-07-17,0.1669642413852428,0.09829750427288753,0.09829918913417823,0.13016361364910334,-0.03695231897781548
2018-07-18,0.1690100374143586,0.09860603900105813,0.09860772433566156,0.13116081869004814,-0.04627902141750917
2018-07-19,0.154913878871336,0.08638017249926233,0.08638183907857488,0.11811548500170654,-0.05109760885710779
2018-07-20,0.16642289601412696,0.09710679455931537,0.09710847759397834,0.12919702233211305,-0.040445740678349495
2018-07-23,0.16787134855724672,0.09983515154395861,0.09983683876410243,0.13142079528521733,-0.033929885233379586
2018-07-24,0.18809159848225265,0.11937149269981195,0.11937320989,0.15128900722102268,-0.018216550844532775
2018-07-25,0.19616409084267072,0.1257844135632742,0.12578614059130855,0.15844229436177693,-0.018428448751229398
2018-07-26,0.21357423625356442,0.1406160648599517,0.14061781464072376,0.17438976732657596,-0.029994029416058665
2018-07-27,0.2127941717262034,0.13695860934662263,0.13696035351661506,0.1719128149259137,-0.03583561804671431
2018-07-30,0.20405023479068274,0.1291047454594867,0.12910647758113036,0.16371649791310805,-0.04765836995953898
2018-07-31,0.21448677135385807,0.13630663610836602,0.13630837927818806,0.1722839907753062,-0.04798613235550164
2018-08-01,0.20677694104956723,0.12557819735425557,0.12557992406594032,0.1627946385712511,-0.06597185657675475
2018-08-02,0.19045610738303154,0.10550865107566243,0.10551034699933082,0.14430477630164118,-0.08928958763454165
2018-08-03,0.196447418638922,0.11175878382576232,0.11176048933754945,0.1504954551329063,-0.10779704951612545
2018-08-06,0.17718224748879163,0.09478448939231532,0.09478616886440783,0.13248881510083832,-0.12639161460967396
2018-08-07,0.19558281606959316,0.11213566890417748,0.11213737499413146,0.15027785095669843,-0.10033880328297895
2018-08-08,0.19874703107947278,0.11280049750904175,0.11280220461888701,0.15200721388332505,-0.11846956814677945
2018-08-09,0.2087370348159483,0.12198832922410263,0.12199005042869193,0.16157782684420008,-0.09223048787704191
2018-08-10,0.20738262102504823,0.12091804022847907,0.12091975979117398,0.1603773028885036,-0.08587415224631556
2018-08-13,0.20306915967026096,0.1160523764400534,0.11605408853849708,0.1557721265458214,-0.08262027993653343
2018-08-14,0.2073146245353883,0.12032710933273583,0.12032882798890365,0.16000246506749982,-0.08883906343614822
2018-08-15,0.18731311116075777,0.10191634138634709,0.10191803179917458,0.1408976472112502,-0.10996896675811729
2018-08-16,0.1766437674675203,0.09258139861622983,0.09258307470863514,0.13102261572502405,-0.11834478382394731
2018-08-17,0.1725362663485075,0.08750076835813436,0.08750243665651558,0.12631018376810998,-0.13321621038693143
2018-08-20,0.16827914340349426,0.08220664054877425,0.0822083007256118,0.12146084953167291,-0.1272923725932752
2018-08-21,0.17919938778050448,0.09081277146216604,0.09081444484137968,0.1310352404955062,-0.11329993339685063
2018-08-22,0.1824582589162691,0.09258440914978872,0.09258608524681211,0.13338138149463452,-0.12308193110870591
2018-08-23,0.17861788133110879,0.09032217276590782,0.09032384539251037,0.1304623816265893,-0.11824420751453779
2018-08-24,0.1823983191318428,0.09226555628651334,0.09226723189439534,0.1331459624029696,-0.11997086948307978
2018-08-27,0.19807091010415112,0.10769601864086908,0.10769771792010485,0.14867845351669717,-0.09468247752111525
2018-08-28,0.20091164278814877,0.10993245767714832,0.10993416038722992,0.15114643239160475,-0.09414452858187261
2018-08-29,0.1954100316805576,0.10317640689898844,0.10317809924483945,0.14490534771200148,-0.09989941850464412
2018-08-30,0.19497861128172778,0.10361143234638392,0.10361312535959266,0.1450286322784451,-0.11291239774409434
2018-08-31,0.19391610734530773,0.10497449388787183,0.10497618899210748,0.14540564650572496,-0.12197008422656874
2018-09-03,0.1897365527346797,0.10272712307037413,0.10272881472699358,0.14239075219194564,-0.1229993811606197
2018-09-04,0.2053682469965601,0.1179839960938791,0.11798571115555467,0.15790133419247687,-0.11274254751795332
2018-09-05,0.1989151579168822,0.11003142121159537,0.11003312407349308,0.1505319705495185,-0.12850033586803877
2018-09-06,0.1999772358274694,0.11126585552186419,0.1112675602774662,0.15176889208250066,-0.1366262731312191
2018-09-07,0.21020114474074658,0.12138866451640884,0.12139038480107178,0.16199684531050695,-0.13681284285934714
2018-09-10,0.19303046885818964,0.10468376494016485,0.10468545959840281,0.1450169445717886,-0.15381005245536628
2018-09-11,0.18063426014200767,0.09425116810127543,0.09425284675521728,0.13371928435723657,-0.15281276320315906
2018-09-12,0.17852324316641188,0.09262046444884287,0.09262214060117713,0.13186670481826201,-0.15871892728007486
2018-09-13,0.18770159635127492,0.10169636493719247,0.10169805501256057,0.1410130851265401,-0.15326314219495962
2018-09-14,0.17886622316213785,0.09340824382590962,0.09340992118674962,0.13245634031949538,-0.15843623078742064
2018-09-17,0.16663173795964337,0.08322671897264278,0.08322838071434768,0.1214392373875568,-0.17031585182518005
2018-09-18,0.1801783092124014,0.096356005802547,0.09635768768544972,0.13478795450793202,-0.15643092773892753
2018-09-19,0.18685959413164244,0.10305378781087127,0.1030554799686163,0.14150555824852296,-0.14451357373080298
2018-09-20,0.18610939244719682,0.10088136919018109,0.10088305801529174,0.13988100246903534,-0.14598944316953966
2018-09-21,0.19658978140848493,0.11124831296074178,0.11125001768943243,0.15029983497350807,-0.12780854054357693
2018-09-25,0.19148587560191,0.10613124392678053,0.10613294080554758,0.14518328320819962,-0.13359634050344804
2018-09-26,0.1926618402284752,0.1073651056437206,0.10736680441531354,0.14639693404653586,-0.12662995048818537
2018-09-27,0.18044988551649022,0.09435839075859276,0.09436006957702148,0.13363217936918126,-0.13552810678451688
2018-09-28,0.18913970694046434,0.10216356851998998,0.10216525931207965,0.14185939552681193,-0.1286475027499827
2018-10-08,0.16473741835936084,0.07888771381284143,0.07888972759148394,0.11804599042817632,-0.16393880351116086
2018-10-09,0.17546314957531717,0.08855940409939733,0.08856150191763801,0.12819114870877257,-0.16543691030241614
2018-10-10,0.18468152446324182,0.09772870319633786,0.0977307851910334,0.1373946444823395,-0.16913959544717494
2018-10-11,0.1135046330613485,0.030783580497635743,0.030786613048553013,0.06848290119268685,-0.2196087605419368
2018-10-12,0.0920469014286105,0.01038757655359479,0.010390934768674143,0.0475823663564392,-0.21606311632744202
2018-10-15,0.07803795615465314,-0.0028320274044009164,-0.002828498910226074,0.033997584448610896,-0.2278660164246319
2018-10-16,0.0612908677460231,-0.01777883352492937,-0.017775357920257417,0.01825399999996602,-0.24295733762882377
2018-10-17,0.0671199434120473,-0.012651658211449535,-0.01264830630154834,0.02369761615375454,-0.2360880285928405
2018-10-18,0.0325976852901122,-0.04474702803713382,-0.044743785086536314,-0.00951079630236884,-0.2545211965583368
2018-10-19,0.0424039819576294,-0.035340908761305356,-0.03533797382756898,8.108992905153656e-05,-0.23375090773568186
2018-10-22,0.10518589095982178,0.0239545012743263,0.02395665526491242,0.0609938506826917,-0.19629984559872127
2018-10-23,0.10587584439813269,0.025427628336462726,0.025428761469492578,0.062116363326575774,-0.21433017935970522
2018-10-24,0.11877433889887623,0.038215281314256444,0.03821540897589637,0.07496389081488553,-0.21742848354895183
2018-10-25,0.12955932558708305,0.04867564542300862,0.04867472810633955,0.0855859880704899,-0.21905745259614406
2018-10-26,0.1454287438831645,0.06443985630622961,0.06443858056546281,0.10140875403680893,-0.22161852350721323
2018-10-29,0.13216329495547896,0.0517902855243515,0.051788903985974466,0.08847595987559864,-0.2405450619879197
2018-10-30,0.15854817155546108,0.07696642722417368,0.0769639490091727,0.11422812628880785,-0.23504866054437956
2018-10-31,0.16263835469879706,0.0806446625611903,0.08064254952289018,0.11808229427092143,-0.22388838259614252
2018-11-01,0.15760292823848876,0.07598498230539064,0.07598287837839535,0.11325333742114263,-0.21507602265243908
2018-11-02,0.1731564611207983,0.09098357724297701,0.0909814439884824,0.1285233176626479,-0.18398634726125918
2018-11-05,0.19117990187392175,0.10783620677796679,0.1078340405706868,0.14589303912310148,-0.1869383869238176
2018-11-06,0.18345531056705355,0.10142837119877712,0.10142621752105696,0.13890144760494594,-0.19189988876656705
2018-11-07,0.18426625709791722,0.10195205316404721,0.1019498984623457,0.13954998114516037,-0.19596579783166423
2018-11-08,0.1864918925636545,0.10251551473700449,0.10251335893353852,0.14083329381658438,-0.20156929950939673
2018-11-09,0.18872660509985795,0.10379650624853864,0.1037943479402863,0.14250878888830143,-0.2067006100906894
2018-11-12,0.2330721600422001,0.14477270030824907,0.14477046187720477,0.1849976334605703,-0.18764325084164402
2018-11-13,0.27483286654929007,0.18455742206218262,0.18455510583809165,0.22571209621377641,-0.17401727159820046
2018-11-14,0.25896026042695164,0.16977849531878708,0.16977620799266724,0.21044130141689177,-0.17973356768294846
2018-11-15,0.2667236454662125,0.17771531009620256,0.17771300725083372,0.2183277826078438,-0.17003072830804422
2018-11-16,0.2763765402647913,0.18550187467029722,0.18549955659947104,0.2269440379364549,-0.1637874774975192
2018-11-19,0.28617130561895276,0.19448831239767528,0.19448597675522028,0.23630178149695547,-0.15895872559641488
2018-11-20,0.2464183946362517,0.1570615169912546,0.15705925453127545,0.19780524294799484,-0.1827437003545822
2018-11-21,0.25247217980930525,0.16175865792124777,0.16175638627671507,0.2030948909180541,-0.17974166813645454
2018-11-22,0.2514980051581872,0.1603061404763737,0.16030387167202087,0.20184815470352158,-0.18124372662141763
2018-11-23,0.19609514111544102,0.10768135041880122,0.1076791845143199,0.1479290165929279,-0.20792872596617284
2018-11-26,0.1891721749570121,0.10155898598517488,0.10155683205205768,0.14143510012936344,-0.21008535502830772
2018-11-27,0.1929823154561856,0.1049570276514975,0.10495486707402035,0.14501703066109428,-0.20808906516047643
2018-11-28,0.21145586460943022,0.12134459101739914,0.12134239839650363,0.1623186822753957,-0.1954441638903286
2018-11-29,0.18167598444678434,0.09249607744221833,0.09249394123025745,0.1330273478837236,-0.21204598630567317
2018-11-30,0.18327430227177754,0.09451059586455623,0.09450845571350719,0.13486920650400025,-0.20325671421024716
2018-12-03,0.22017615185310935,0.12871817083329096,0.12871584349157206,0.17029936265138024,-0.17663020200674817
2018-12-04,0.23671994998127444,0.1446974996204038,0.14469521938106733,0.18654371479142773,-0.17504813468907554
2018-12-05,0.22878952677317943,0.13671702309808698,0.13671446046058655,0.17858127552890712,-0.17766257939494945
2018-12-06,0.2123169948141952,0.12144702080306624,0.12144463741086531,0.1627646461625185,-0.197728605869949
2018-12-07,0.22013130778369128,0.1282524187092724,0.1282497234734168,0.17002115251336014,-0.19784848428432
2018-12-10,0.21196971748117832,0.11967486824052287,0.11967209926026601,0.16161937713148666,-0.2091571011391441
2018-12-11,0.2141754541240357,0.12201098930330523,0.12200834316355524,0.16389864141346222,-0.20287794281256522
2018-12-12,0.21346827191626216,0.12111702939127778,0.12111474266642519,0.1630877228362202,-0.2015695069473873
2018-12-13,0.22596804117224378,0.1320787515315751,0.13207658207074724,0.17473771916679692,-0.19015783489917415
2018-12-14,0.1949483988561218,0.10205338227136962,0.10205145433361817,0.14424745241489023,-0.20866048421939198
2018-12-17,0.18132600196169313,0.08943288461691945,0.08943080566060524,0.13117022869414297,-0.2124983878178759
2018-12-18,0.18018046127847342,0.0878472356001283,0.08784502231773783,0.12977794366909223,-0.21896234227776923
2018-12-19,0.16942297478145174,0.07740211250624651,0.07740020425473415,0.11918653506423138,-0.23054073223847582
2018-12-20,0.16902807454654956,0.07740567490626615,0.07740362636208986,0.11901588648594585,-0.22973711746555114
2018-12-21,0.14944391281624525,0.05987412678816084,0.05987218953915718,0.10055782443105366,-0.2389517930187921
2018-12-24,0.15256789671809257,0.06287104434225155,0.06286929286062448,0.10361277791641332,-0.2332510962708857
2018-12-25,0.13031670149393526,0.04138559344250914,0.04138381635531907,0.08176730511368158,-0.23949642146130978
2018-12-26,0.13101456125920485,0.04287616584981557,0.04287441467209896,0.0828999907832848,-0.24393572928015073
2018-12-27,0.11230293152784898,0.025288873482902874,0.025287371892250166,0.06480179743281145,-0.25163250845789864
2018-12-28,0.11875717962988608,0.030027845607298653,0.030025885159312704,0.07030641557877848,-0.24909635084941817
2019-01-02,0.10550445519930784,0.017835049613187604,0.01783307704066117,0.05763052749462094,-0.2584853054298849
2019-01-03,0.1167638763289367,0.02865639304990042,0.028654456367653403,0.06865300950882602,-0.26469041876596433
2019-01-04,0.15235113343122042,0.0622608855729998,0.062258953057206634,0.103164012927486,-0.2444237375233217
2019-01-07,0.16998905317540203,0.07862457435446002,0.07862281540305016,0.1201012412837108,-0.23245826827343663
2019-01-08,0.16801074957381523,0.0760892887649336,0.07608759056847103,0.11781409447200986,-0.23334570873808524
2019-01-09,0.1733500245047006,0.08093586775799033,0.08093404952802974,0.1228783744850066,-0.22750776064415246
2019-01-10,0.17085126297490705,0.07828568561818727,0.07828395563932755,0.12029079211491345,-0.2295117464614097
2019-01-11,0.18814156208474886,0.09456910318537814,0.09456757579967756,0.13702915375942193,-0.22480342268534947
2019-01-14,0.19469574806708034,0.10080889830858064,0.10080736286776171,0.14340556570936314,-0.23152530554190132
2019-01-15,0.1963683868775712,0.1022197963085818,0.10221834423430387,0.14493383877440347,-0.21719664047952547
2019-01-16,0.18621445823031246,0.09391503069934903,0.09391353436599226,0.13579889001875034,-0.2179120837348374
2019-01-17,0.19042541211409025,0.09840613589805924,0.09840488645789969,0.14017161098259168,-0.22518228743012736
2019-01-18,0.18536468867706057,0.09369276795267911,0.0936921562050601,0.13530809288701784,-0.2136660355192994
2019-01-21,0.18858771537476815,0.09651595441225957,0.09651528900498385,0.13831321210024816,-0.20901458086817415
2019-01-22,0.1682367083562739,0.07828855165624482,0.0782878202523658,0.1191258844659211,-0.22036650040339267
2019-01-23,0.16194406197286604,0.07239802372915882,0.07239732963333112,0.11305147096894519,-0.21964183652942904
2019-01-24,0.15516536021374927,0.06619096253521861,0.06619013165032572,0.10658660056710612,-0.21448171281133754
2019-01-25,0.12643167277138523,0.038927594117682096,0.03892691410179161,0.07865199457572314,-0.21220734194612767
2019-01-28,0.11728232859806331,0.030321908247378238,0.03032124052336682,0.06980156543105998,-0.21281637988451352
2019-01-29,0.10604042765212829,0.01893148252711252,0.01893092890271375,0.05846915148895171,-0.21678677412715508
2019-01-30,0.09392682741989122,0.0072389620385775455,0.007238253032256781,0.04657984872622278,-0.22517023528291336
2019-01-31,0.06981241398075455,-0.016356829683374485,-0.016357273684995066,0.022733870220162267,-0.22426335787860985
2019-02-01,0.10045486845698592,0.01160843194921779,0.011607692381451207,0.051910599517764,-0.20302354353768526
2019-02-11,0.12499490463238239,0.034162079227135767,0.0341610902350622,0.075365745064224,-0.17864451823590322
2019-02-12,0.14179496885181764,0.050230022195203006,0.05022885157251955,0.09177280657965747,-0.16920315444728495
2019-02-13,0.16188822644179468,0.06923426973673075,0.06923286190377764,0.11128026086559006,-0.152490715723819
2019-02-14,0.1712719859659182,0.07836803672653447,0.07836665002186449,0.12053342038674453,-0.14743391686850327
2019-02-15,0.16488989565557532,0.07214364217382152,0.07214199513888198,0.11423027827068788,-0.15721742887768497
2019-02-18,0.19965202841715746,0.10429245438603574,0.10429057900293115,0.14757302534634276,-0.12389415455821273
2019-02-19,0.21229107612113562,0.11678575389120915,0.11678392321888476,0.1601480047504833,-0.12452143666781135
2019-02-20,0.22664569817394198,0.130360278669178,0.13035827482803564,0.1740784706872276,-0.121144792183699
2019-02-21,0.2317267571664694,0.13585965495339436,0.13585795953827473,0.17940147340203616,-0.12339713313438028
2019-02-22,0.2701213616145215,0.17149222425589694,0.17149030250571617,0.2162981586965702,-0.10270661459074637
2019-02-25,0.3472834160001572,0.24305382022817046,0.2430511830278559,0.2904216535344417,-0.05257053267638856
2019-02-26,0.37309366314386216,0.267507434005406,0.26750431873696656,0.3155063832314404,-0.05729390607861673
2019-02-27,0.3856482946160462,0.27734515643593327,0.2773421395366573,0.32656067902358155,-0.06593114687123525
2019-02-28,0.366654151268891,0.25998713360399806,0.25998401518118697,0.3084516987916661,-0.06321773350037352
2019-03-01,0.3859813979904765,0.2780366627718853,0.2780334996771392,0.32708490368721166,-0.04914051439747147
2019-03-04,0.4025256765146603,0.2938985102496994,0.29389530789745155,0.3432761740475092,-0.026657907943276937
2019-03-05,0.42837213449156386,0.31786352750145364,0.3178602658366505,0.36808810426109195,-0.004739159433265194
2019-03-06,0.48108201735560496,0.3676582126129093,0.36765482770805247,0.4192345101424957,0.006125405288450736
2019-03-07,0.5378863766268522,0.4208930434433087,0.42088952678416125,0.4741237098480813,0.003804288272213796
2019-03-08,0.43763880219129936,0.3275920565768058,0.3275887708342431,0.37766657576648544,-0.02880399915552445
2019-03-11,0.4767602835193414,0.3650839639873542,0.36508058545366984,0.41592887984588467,0.0065230535432152514
