,open,close,eob
595,16386.9805,15725.4697,2015-06-19 00:00:00+08:00
596,15720.3213,16045.9893,2015-06-23 00:00:00+08:00
597,16178.5527,16312.3105,2015-06-24 00:00:00+08:00
598,16369.9951,15692.4443,2015-06-25 00:00:00+08:00
599,15196.5576,14398.7852,2015-06-26 00:00:00+08:00
600,14703.9658,13566.2715,2015-06-29 00:00:00+08:00
601,13274.6445,14337.9648,2015-06-30 00:00:00+08:00
602,14185.1016,13650.8164,2015-07-01 00:00:00+08:00
603,13655.7324,12924.1904,2015-07-02 00:00:00+08:00
604,12475.6104,12246.0615,2015-07-03 00:00:00+08:00
605,13140.1396,12075.7686,2015-07-06 00:00:00+08:00
606,11660.5596,11375.6035,2015-07-07 00:00:00+08:00
607,10870.1436,11040.8887,2015-07-08 00:00:00+08:00
608,10953.332,11510.3398,2015-07-09 00:00:00+08:00
609,11733.4482,12038.1445,2015-07-10 00:00:00+08:00
610,12367.6182,12614.1553,2015-07-13 00:00:00+08:00
611,12796.4854,12728.5127,2015-07-14 00:00:00+08:00
612,12783.0752,12132.4189,2015-07-15 00:00:00+08:00
613,11963.3506,12357.6064,2015-07-16 00:00:00+08:00
614,12460.5068,13004.957,2015-07-17 00:00:00+08:00
615,13115.4805,13202.3945,2015-07-20 00:00:00+08:00
616,13038.1484,13315.5557,2015-07-21 00:00:00+08:00
617,13307.9316,13416.5361,2015-07-22 00:00:00+08:00
618,13432.6123,13754.5283,2015-07-23 00:00:00+08:00
619,13789.3135,13518.5146,2015-07-24 00:00:00+08:00
620,13242.6904,12493.0459,2015-07-27 00:00:00+08:00
621,11986.2471,12316.7764,2015-07-28 00:00:00+08:00
622,12472.2754,12823.0732,2015-07-29 00:00:00+08:00
623,12766.3418,12395.9219,2015-07-30 00:00:00+08:00
624,12228.4131,12374.2539,2015-07-31 00:00:00+08:00
625,12178.5723,12161.5762,2015-08-03 00:00:00+08:00
626,12163.1211,12711.5615,2015-08-04 00:00:00+08:00
627,12694.5713,12524.6855,2015-08-05 00:00:00+08:00
628,12274.7236,12421.8486,2015-08-06 00:00:00+08:00
629,12543.6562,12753.0488,2015-08-07 00:00:00+08:00
630,12877.3066,13302.9619,2015-08-10 00:00:00+08:00
631,13316.8877,13323.085,2015-08-11 00:00:00+08:00
632,13201.5381,13117.1006,2015-08-12 00:00:00+08:00
633,13069.9834,13395.1758,2015-08-13 00:00:00+08:00
634,13497.1641,13445.874,2015-08-14 00:00:00+08:00
635,13417.3262,13573.9023,2015-08-17 00:00:00+08:00
636,13608.5156,12683.8555,2015-08-18 00:00:00+08:00
637,12328.5957,12960.6592,2015-08-19 00:00:00+08:00
638,12864.835,12584.5771,2015-08-20 00:00:00+08:00
639,12355.2744,11902.0459,2015-08-21 00:00:00+08:00
640,11399.6631,10970.29,2015-08-24 00:00:00+08:00
641,10212.4717,10197.9365,2015-08-25 00:00:00+08:00
642,10199.8965,9899.7188,2015-08-26 00:00:00+08:00
643,10076.0918,10254.3486,2015-08-27 00:00:00+08:00
644,10397.9658,10799.9961,2015-08-28 00:00:00+08:00
645,10706.2266,10549.1631,2015-08-31 00:00:00+08:00
646,10388.498,10162.5156,2015-09-01 00:00:00+08:00
647,9694.4766,10054.8008,2015-09-02 00:00:00+08:00
648,10121.8291,9991.7637,2015-09-07 00:00:00+08:00
649,9898.6348,10320.2256,2015-09-08 00:00:00+08:00
650,10367.3477,10620.1328,2015-09-09 00:00:00+08:00
651,10449.9258,10424.6543,2015-09-10 00:00:00+08:00
652,10408.4072,10463.6924,2015-09-11 00:00:00+08:00
653,10517.6836,9778.2344,2015-09-14 00:00:00+08:00
654,9533.4502,9290.8066,2015-09-15 00:00:00+08:00
655,9330.7549,9890.4287,2015-09-16 00:00:00+08:00
656,9872.041,9739.8896,2015-09-17 00:00:00+08:00
657,9806.7158,9850.7725,2015-09-18 00:00:00+08:00
658,9732.1221,10176.7266,2015-09-21 00:00:00+08:00
659,10200.5469,10238.6855,2015-09-22 00:00:00+08:00
660,10071.333,10132.2949,2015-09-23 00:00:00+08:00
661,10178.0977,10238.0381,2015-09-24 00:00:00+08:00
662,10184.8799,9904.7637,2015-09-25 00:00:00+08:00
663,9919.5615,10115.5469,2015-09-28 00:00:00+08:00
664,9962.5811,9949.918,2015-09-29 00:00:00+08:00
665,10004.7949,9988.25,2015-09-30 00:00:00+08:00
666,10332.2354,10394.7344,2015-10-08 00:00:00+08:00
667,10386.8057,10540.1943,2015-10-09 00:00:00+08:00
668,10599.8838,10961.3633,2015-10-12 00:00:00+08:00
669,10885.1055,11042.1299,2015-10-13 00:00:00+08:00
670,10997.082,10901.4785,2015-10-14 00:00:00+08:00
671,10862.1123,11229.3799,2015-10-15 00:00:00+08:00
672,11301.9346,11374.834,2015-10-16 00:00:00+08:00
673,11426.5176,11391.0127,2015-10-19 00:00:00+08:00
674,11372.1777,11597.0801,2015-10-20 00:00:00+08:00
675,11592.1992,10915.9863,2015-10-21 00:00:00+08:00
676,10921.1777,11305.1025,2015-10-22 00:00:00+08:00
677,11397.1992,11603.4561,2015-10-23 00:00:00+08:00
678,11765.6523,11687.7725,2015-10-26 00:00:00+08:00
679,11588.9424,11758.4131,2015-10-27 00:00:00+08:00
680,11689.2871,11494.3467,2015-10-28 00:00:00+08:00
681,11565.7129,11566.6621,2015-10-29 00:00:00+08:00
682,11542.0137,11546.0508,2015-10-30 00:00:00+08:00
683,11306.2041,11304.8818,2015-11-02 00:00:00+08:00
684,11341.3027,11288.1436,2015-11-03 00:00:00+08:00
685,11351.249,11884.9004,2015-11-04 00:00:00+08:00
686,11908.6885,11939.8096,2015-11-05 00:00:00+08:00
687,11952.5117,12273.3506,2015-11-06 00:00:00+08:00
688,12227.4053,12453.2412,2015-11-09 00:00:00+08:00
689,12390.5273,12500.5283,2015-11-10 00:00:00+08:00
690,12509.5254,12677.5371,2015-11-11 00:00:00+08:00
691,12735.502,12635.3926,2015-11-12 00:00:00+08:00
692,12492.9424,12402.0361,2015-11-13 00:00:00+08:00
693,12180.9863,12620.3799,2015-11-16 00:00:00+08:00
694,12744.793,12511.5449,2015-11-17 00:00:00+08:00
695,12516.1396,12283.7578,2015-11-18 00:00:00+08:00
696,12326.1611,12609.8438,2015-11-19 00:00:00+08:00
697,12650.248,12702.0342,2015-11-20 00:00:00+08:00
698,12699.1465,12586.6914,2015-11-23 00:00:00+08:00
699,12580.7168,12694.8564,2015-11-24 00:00:00+08:00
700,12696.1318,12893.2275,2015-11-25 00:00:00+08:00
701,12951.998,12767.502,2015-11-26 00:00:00+08:00
702,12697.5068,11961.7031,2015-11-27 00:00:00+08:00
703,11991.7012,12037.8574,2015-11-30 00:00:00+08:00
704,12022.835,12081.1699,2015-12-01 00:00:00+08:00
705,12068.9766,12186.2715,2015-12-02 00:00:00+08:00
706,12205.4395,12447.3809,2015-12-03 00:00:00+08:00
707,12384.4961,12329.1758,2015-12-04 00:00:00+08:00
708,12351.4053,12443.0469,2015-12-07 00:00:00+08:00
709,12371.1094,12164.9658,2015-12-08 00:00:00+08:00
710,12112.1973,12179.8311,2015-12-09 00:00:00+08:00
711,12180.7744,12181.0303,2015-12-10 00:00:00+08:00
712,12120.5947,12134.0195,2015-12-11 00:00:00+08:00
713,12023.8145,12400.5938,2015-12-14 00:00:00+08:00
714,12412.4648,12495.249,2015-12-15 00:00:00+08:00
715,12533.1123,12511.0283,2015-12-16 00:00:00+08:00
716,12602.667,12825.4805,2015-12-17 00:00:00+08:00
717,12825.0234,12830.2471,2015-12-18 00:00:00+08:00
718,12824.4326,13028.3096,2015-12-21 00:00:00+08:00
719,13064.6855,13139.125,2015-12-22 00:00:00+08:00
720,13142.5264,13007.8682,2015-12-23 00:00:00+08:00
721,12977.248,12932.3721,2015-12-24 00:00:00+08:00
722,12960.2549,12980.5664,2015-12-25 00:00:00+08:00
723,13025.6572,12686.3398,2015-12-28 00:00:00+08:00
724,12676.6143,12806.1562,2015-12-29 00:00:00+08:00
725,12826.4766,12889.834,2015-12-30 00:00:00+08:00
726,12893.1201,12664.8896,2015-12-31 00:00:00+08:00
727,12650.7188,11626.0381,2016-01-04 00:00:00+08:00
728,11116.9004,11468.0596,2016-01-05 00:00:00+08:00
729,11520.7725,11724.8799,2016-01-06 00:00:00+08:00
730,11504.9004,10760.2734,2016-01-07 00:00:00+08:00
731,11008.8936,10888.9082,2016-01-08 00:00:00+08:00
732,10656.8701,10212.459,2016-01-11 00:00:00+08:00
733,10243.5693,10293.7041,2016-01-12 00:00:00+08:00
734,10347.084,9978.8213,2016-01-13 00:00:00+08:00
735,9678.2158,10344.9424,2016-01-14 00:00:00+08:00
736,10268.9473,9997.9248,2016-01-15 00:00:00+08:00
737,9807.248,10155.9619,2016-01-18 00:00:00+08:00
738,10137.3799,10501.7861,2016-01-19 00:00:00+08:00
739,10434.3555,10366.8486,2016-01-20 00:00:00+08:00
740,10207.4209,9975.9736,2016-01-21 00:00:00+08:00
741,10095.4248,10111.5674,2016-01-22 00:00:00+08:00
742,10194.752,10192.5312,2016-01-25 00:00:00+08:00
743,10079.2217,9483.5469,2016-01-26 00:00:00+08:00
744,9525.6113,9422.4297,2016-01-27 00:00:00+08:00
745,9309.8711,9082.5879,2016-01-28 00:00:00+08:00
746,9077.1064,9418.2041,2016-01-29 00:00:00+08:00
747,9389.624,9322.0059,2016-02-01 00:00:00+08:00
748,9332.6943,9610.9297,2016-02-02 00:00:00+08:00
749,9509.501,9638.874,2016-02-03 00:00:00+08:00
750,9667.9072,9793.0693,2016-02-04 00:00:00+08:00
751,9802.249,9673.4775,2016-02-05 00:00:00+08:00
752,9385.5244,9668.8447,2016-02-15 00:00:00+08:00
753,9727.7637,10045.3672,2016-02-16 00:00:00+08:00
754,10043.6895,10161.7686,2016-02-17 00:00:00+08:00
755,10231.2627,10116.3965,2016-02-18 00:00:00+08:00
756,10091.6748,10162.3154,2016-02-19 00:00:00+08:00
757,10290.0498,10370.9854,2016-02-22 00:00:00+08:00
758,10374.3574,10299.6738,2016-02-23 00:00:00+08:00
759,10256.3916,10307.626,2016-02-24 00:00:00+08:00
760,10290.9561,9551.0762,2016-02-25 00:00:00+08:00
761,9625.3672,9573.7041,2016-02-26 00:00:00+08:00
762,9528.7236,9097.3623,2016-02-29 00:00:00+08:00
763,9116.5566,9322.0,2016-03-01 00:00:00+08:00
764,9308.4902,9766.3662,2016-03-02 00:00:00+08:00
765,9770.7393,9762.0137,2016-03-03 00:00:00+08:00
766,9721.2246,9536.707,2016-03-04 00:00:00+08:00
767,9642.25,9703.8301,2016-03-07 00:00:00+08:00
768,9690.5693,9732.7266,2016-03-08 00:00:00+08:00
769,9525.2549,9523.1436,2016-03-09 00:00:00+08:00
770,9526.1865,9390.3467,2016-03-10 00:00:00+08:00
771,9286.5254,9363.4053,2016-03-11 00:00:00+08:00
772,9466.4189,9665.1299,2016-03-14 00:00:00+08:00
773,9636.6318,9574.1865,2016-03-15 00:00:00+08:00
774,9629.8174,9469.0283,2016-03-16 00:00:00+08:00
775,9515.626,9791.8496,2016-03-17 00:00:00+08:00
776,9841.04,10126.5889,2016-03-18 00:00:00+08:00
777,10255.9033,10394.1416,2016-03-21 00:00:00+08:00
778,10308.9111,10344.082,2016-03-22 00:00:00+08:00
779,10317.9336,10442.3818,2016-03-23 00:00:00+08:00
780,10346.5557,10283.6787,2016-03-24 00:00:00+08:00
781,10256.4102,10339.6836,2016-03-25 00:00:00+08:00
782,10399.165,10276.8398,2016-03-28 00:00:00+08:00
783,10259.7129,10094.7119,2016-03-29 00:00:00+08:00
784,10187.6396,10445.6914,2016-03-30 00:00:00+08:00
785,10494.5234,10455.3691,2016-03-31 00:00:00+08:00
786,10410.6787,10379.6475,2016-04-01 00:00:00+08:00
787,10393.6504,10640.2676,2016-04-05 00:00:00+08:00
788,10604.2314,10683.8574,2016-04-06 00:00:00+08:00
789,10719.2676,10504.8818,2016-04-07 00:00:00+08:00
790,10425.0137,10413.54,2016-04-08 00:00:00+08:00
791,10513.8682,10609.5947,2016-04-11 00:00:00+08:00
792,10600.7949,10533.4053,2016-04-12 00:00:00+08:00
793,10599.2148,10684.9209,2016-04-13 00:00:00+08:00
794,10741.6475,10771.6143,2016-04-14 00:00:00+08:00
795,10774.4883,10733.6348,2016-04-15 00:00:00+08:00
796,10665.4404,10568.9297,2016-04-18 00:00:00+08:00
797,10618.835,10602.4639,2016-04-19 00:00:00+08:00
798,10632.0713,10164.7441,2016-04-20 00:00:00+08:00
799,10120.1152,10058.8018,2016-04-21 00:00:00+08:00
800,9995.125,10151.7637,2016-04-22 00:00:00+08:00
801,10122.127,10106.7871,2016-04-25 00:00:00+08:00
802,10095.96,10209.9014,2016-04-26 00:00:00+08:00
803,10221.8262,10174.1592,2016-04-27 00:00:00+08:00
804,10178.2383,10149.9092,2016-04-28 00:00:00+08:00
805,10111.6143,10141.542,2016-04-29 00:00:00+08:00
806,10144.1533,10441.9209,2016-05-03 00:00:00+08:00
807,10401.6748,10422.8027,2016-05-04 00:00:00+08:00
808,10403.5498,10474.0137,2016-05-05 00:00:00+08:00
809,10473.3037,10100.5361,2016-05-06 00:00:00+08:00
810,10018.5068,9790.4775,2016-05-09 00:00:00+08:00
811,9770.3027,9793.2139,2016-05-10 00:00:00+08:00
812,9848.3242,9781.1514,2016-05-11 00:00:00+08:00
813,9664.2812,9796.582,2016-05-12 00:00:00+08:00
814,9769.1289,9759.2666,2016-05-13 00:00:00+08:00
815,9729.793,9910.082,2016-05-16 00:00:00+08:00
816,9918.4346,9908.792,2016-05-17 00:00:00+08:00
817,9835.5811,9694.7773,2016-05-18 00:00:00+08:00
818,9684.1172,9733.7363,2016-05-19 00:00:00+08:00
819,9657.7451,9816.752,2016-05-20 00:00:00+08:00
820,9839.7832,9918.1641,2016-05-23 00:00:00+08:00
821,9903.1699,9821.6982,2016-05-24 00:00:00+08:00
822,9883.9395,9784.5977,2016-05-25 00:00:00+08:00
823,9766.082,9826.1436,2016-05-26 00:00:00+08:00
824,9798.3438,9813.6309,2016-05-27 00:00:00+08:00
825,9756.875,9768.8408,2016-05-30 00:00:00+08:00
826,9786.0029,10159.9336,2016-05-31 00:00:00+08:00
827,10184.2266,10209.1416,2016-06-01 00:00:00+08:00
828,10192.5117,10274.0254,2016-06-02 00:00:00+08:00
829,10275.9414,10344.9092,2016-06-03 00:00:00+08:00
830,10383.4541,10363.0859,2016-06-06 00:00:00+08:00
831,10365.8154,10347.8418,2016-06-07 00:00:00+08:00
832,10330.1816,10316.8232,2016-06-08 00:00:00+08:00
833,10190.7822,9862.585,2016-06-13 00:00:00+08:00
834,9830.5508,9895.1514,2016-06-14 00:00:00+08:00
835,9790.877,10173.8457,2016-06-15 00:00:00+08:00
836,10154.1826,10115.1221,2016-06-16 00:00:00+08:00
837,10135.3779,10182.5264,2016-06-17 00:00:00+08:00
838,10183.7715,10221.8525,2016-06-20 00:00:00+08:00
839,10285.042,10131.8574,2016-06-21 00:00:00+08:00
840,10108.958,10297.9775,2016-06-22 00:00:00+08:00
841,10288.4658,10255.2676,2016-06-23 00:00:00+08:00
842,10235.0449,10147.7051,2016-06-24 00:00:00+08:00
843,10090.0537,10377.5732,2016-06-27 00:00:00+08:00
844,10330.1221,10463.4492,2016-06-28 00:00:00+08:00
845,10499.9072,10460.9678,2016-06-29 00:00:00+08:00
846,10474.9355,10489.9941,2016-06-30 00:00:00+08:00
847,10506.2236,10458.4316,2016-07-01 00:00:00+08:00
848,10369.6914,10609.8604,2016-07-04 00:00:00+08:00
849,10598.4189,10602.7734,2016-07-05 00:00:00+08:00
850,10567.668,10641.6475,2016-07-06 00:00:00+08:00
851,10612.2324,10620.582,2016-07-07 00:00:00+08:00
852,10613.7139,10611.8018,2016-07-08 00:00:00+08:00
853,10633.625,10594.8203,2016-07-11 00:00:00+08:00
854,10583.1689,10757.8457,2016-07-12 00:00:00+08:00
855,10794.501,10853.5557,2016-07-13 00:00:00+08:00
856,10834.9033,10854.1357,2016-07-14 00:00:00+08:00
857,10854.5,10823.2148,2016-07-15 00:00:00+08:00
858,10793.1758,10761.999,2016-07-18 00:00:00+08:00
859,10753.873,10778.249,2016-07-19 00:00:00+08:00
860,10775.5596,10759.8613,2016-07-20 00:00:00+08:00
861,10758.3359,10787.2129,2016-07-21 00:00:00+08:00
862,10782.2432,10709.0684,2016-07-22 00:00:00+08:00
863,10684.5498,10718.3555,2016-07-25 00:00:00+08:00
864,10714.751,10852.2061,2016-07-26 00:00:00+08:00
865,10858.7021,10405.8496,2016-07-27 00:00:00+08:00
866,10386.834,10396.3047,2016-07-28 00:00:00+08:00
867,10384.4014,10329.4346,2016-07-29 00:00:00+08:00
868,10289.8848,10185.4766,2016-08-01 00:00:00+08:00
869,10173.3408,10250.5449,2016-08-02 00:00:00+08:00
870,10229.4727,10281.2471,2016-08-03 00:00:00+08:00
871,10272.7148,10366.498,2016-08-04 00:00:00+08:00
872,10368.7969,10342.2793,2016-08-05 00:00:00+08:00
873,10314.9961,10468.8838,2016-08-08 00:00:00+08:00
874,10466.0381,10564.7754,2016-08-09 00:00:00+08:00
875,10558.4863,10511.1592,2016-08-10 00:00:00+08:00
876,10496.4346,10390.9561,2016-08-11 00:00:00+08:00
877,10373.0488,10528.1035,2016-08-12 00:00:00+08:00
878,10556.4004,10822.1055,2016-08-15 00:00:00+08:00
879,10845.6182,10882.9512,2016-08-16 00:00:00+08:00
880,10879.9883,10890.6885,2016-08-17 00:00:00+08:00
881,10873.6504,10879.1963,2016-08-18 00:00:00+08:00
882,10865.3818,10872.707,2016-08-19 00:00:00+08:00
883,10869.0615,10731.4004,2016-08-22 00:00:00+08:00
884,10720.5029,10750.293,2016-08-23 00:00:00+08:00
885,10751.3516,10760.4395,2016-08-24 00:00:00+08:00
886,10694.3359,10679.1475,2016-08-25 00:00:00+08:00
887,10703.3154,10693.75,2016-08-26 00:00:00+08:00
888,10690.9492,10724.3994,2016-08-29 00:00:00+08:00
889,10732.7734,10729.1152,2016-08-30 00:00:00+08:00
890,10730.5469,10757.875,2016-08-31 00:00:00+08:00
891,10759.7549,10669.5078,2016-09-01 00:00:00+08:00
892,10666.0977,10640.4219,2016-09-02 00:00:00+08:00
893,10682.7139,10695.4521,2016-09-05 00:00:00+08:00
894,10714.5439,10861.498,2016-09-06 00:00:00+08:00
895,10860.1182,10838.7148,2016-09-07 00:00:00+08:00
896,10830.0469,10851.1943,2016-09-08 00:00:00+08:00
897,10855.29,10762.793,2016-09-09 00:00:00+08:00
898,10578.7822,10461.5762,2016-09-12 00:00:00+08:00
899,10519.0215,10514.583,2016-09-13 00:00:00+08:00
900,10466.8271,10454.2441,2016-09-14 00:00:00+08:00
901,10476.6309,10557.248,2016-09-19 00:00:00+08:00
902,10563.0439,10544.5254,2016-09-20 00:00:00+08:00
903,10543.3848,10583.4023,2016-09-21 00:00:00+08:00
904,10644.7109,10662.2139,2016-09-22 00:00:00+08:00
905,10670.5889,10609.6953,2016-09-23 00:00:00+08:00
906,10588.3525,10392.6953,2016-09-26 00:00:00+08:00
907,10375.3496,10476.9688,2016-09-27 00:00:00+08:00
908,10490.0449,10467.1602,2016-09-28 00:00:00+08:00
909,10477.043,10512.248,2016-09-29 00:00:00+08:00
910,10504.293,10567.5771,2016-09-30 00:00:00+08:00
911,10612.208,10741.6895,2016-10-10 00:00:00+08:00
912,10743.4072,10782.3076,2016-10-11 00:00:00+08:00
913,10751.4316,10788.5918,2016-10-12 00:00:00+08:00
914,10784.7402,10787.4883,2016-10-13 00:00:00+08:00
915,10774.3701,10759.6807,2016-10-14 00:00:00+08:00
916,10770.3359,10651.4971,2016-10-17 00:00:00+08:00
917,10637.6885,10797.0225,2016-10-18 00:00:00+08:00
918,10811.2725,10757.918,2016-10-19 00:00:00+08:00
919,10763.4619,10784.3281,2016-10-20 00:00:00+08:00
920,10783.5596,10748.8975,2016-10-21 00:00:00+08:00
921,10755.4863,10842.6416,2016-10-24 00:00:00+08:00
922,10846.7617,10871.5049,2016-10-25 00:00:00+08:00
923,10871.2383,10817.5098,2016-10-26 00:00:00+08:00
924,10805.8037,10788.9697,2016-10-27 00:00:00+08:00
925,10783.2764,10711.0361,2016-10-28 00:00:00+08:00
926,10685.3574,10704.3027,2016-10-31 00:00:00+08:00
927,10714.8203,10796.1367,2016-11-01 00:00:00+08:00
928,10771.3477,10692.6533,2016-11-02 00:00:00+08:00
929,10662.1641,10743.9619,2016-11-03 00:00:00+08:00
930,10737.9092,10702.5693,2016-11-04 00:00:00+08:00
931,10704.2568,10695.1777,2016-11-07 00:00:00+08:00
932,10734.0674,10763.125,2016-11-08 00:00:00+08:00
933,10768.8604,10697.1143,2016-11-09 00:00:00+08:00
934,10777.0957,10821.6631,2016-11-10 00:00:00+08:00
935,10823.9316,10878.1377,2016-11-11 00:00:00+08:00
936,10855.9834,10907.5254,2016-11-14 00:00:00+08:00
937,10910.1445,10958.1035,2016-11-15 00:00:00+08:00
938,10970.7031,10968.083,2016-11-16 00:00:00+08:00
939,10942.1006,10945.416,2016-11-17 00:00:00+08:00
940,10946.876,10889.1064,2016-11-18 00:00:00+08:00
941,10877.0752,10899.916,2016-11-21 00:00:00+08:00
942,10910.415,10985.6016,2016-11-22 00:00:00+08:00
943,11010.999,10973.7988,2016-11-23 00:00:00+08:00
944,10960.6445,10967.4648,2016-11-24 00:00:00+08:00
945,10966.3623,11036.5293,2016-11-25 00:00:00+08:00
946,11078.7725,11068.8672,2016-11-28 00:00:00+08:00
947,11039.6221,11034.7012,2016-11-29 00:00:00+08:00
948,11023.6562,11012.1924,2016-11-30 00:00:00+08:00
949,11037.1143,11088.1562,2016-12-01 00:00:00+08:00
950,11074.5361,10912.627,2016-12-02 00:00:00+08:00
951,10776.1221,10784.3311,2016-12-05 00:00:00+08:00
952,10798.8018,10779.7646,2016-12-06 00:00:00+08:00
953,10780.2119,10855.7168,2016-12-07 00:00:00+08:00
954,10865.2197,10812.2969,2016-12-08 00:00:00+08:00
955,10802.1748,10789.624,2016-12-09 00:00:00+08:00
956,10774.5918,10302.8525,2016-12-12 00:00:00+08:00
957,10280.4365,10332.2754,2016-12-13 00:00:00+08:00
958,10318.0703,10232.8193,2016-12-14 00:00:00+08:00
959,10202.2441,10256.1084,2016-12-15 00:00:00+08:00
960,10258.6436,10334.7559,2016-12-16 00:00:00+08:00
961,10330.6104,10283.1641,2016-12-19 00:00:00+08:00
962,10275.4395,10245.332,2016-12-20 00:00:00+08:00
963,10266.1885,10313.5693,2016-12-21 00:00:00+08:00
964,10310.7227,10306.9229,2016-12-22 00:00:00+08:00
965,10304.6348,10199.8604,2016-12-23 00:00:00+08:00
966,10163.5068,10233.4189,2016-12-26 00:00:00+08:00
967,10229.9062,10230.5703,2016-12-27 00:00:00+08:00
968,10229.0107,10187.1592,2016-12-28 00:00:00+08:00
969,10177.0254,10159.4473,2016-12-29 00:00:00+08:00
970,10175.4971,10177.1367,2016-12-30 00:00:00+08:00
971,10205.1396,10262.8457,2017-01-03 00:00:00+08:00
972,10264.4287,10384.8672,2017-01-04 00:00:00+08:00
973,10382.5947,10371.4697,2017-01-05 00:00:00+08:00
974,10362.8516,10289.3613,2017-01-06 00:00:00+08:00
975,10281.3066,10331.792,2017-01-09 00:00:00+08:00
976,10327.0068,10306.3359,2017-01-10 00:00:00+08:00
977,10294.2988,10215.4756,2017-01-11 00:00:00+08:00
978,10207.4268,10131.2305,2017-01-12 00:00:00+08:00
979,10135.6768,10008.2998,2017-01-13 00:00:00+08:00
980,9993.5645,9712.7949,2017-01-16 00:00:00+08:00
981,9684.5264,9826.7881,2017-01-17 00:00:00+08:00
982,9801.0811,9804.7578,2017-01-18 00:00:00+08:00
983,9781.6426,9768.5742,2017-01-19 00:00:00+08:00
984,9763.0371,9906.1387,2017-01-20 00:00:00+08:00
985,9919.4082,9976.1914,2017-01-23 00:00:00+08:00
986,9972.6113,9941.5469,2017-01-24 00:00:00+08:00
987,9931.6221,9977.9619,2017-01-25 00:00:00+08:00
988,9989.8506,10052.0488,2017-01-26 00:00:00+08:00
989,10061.292,10004.8438,2017-02-03 00:00:00+08:00
990,10004.2197,10078.7334,2017-02-06 00:00:00+08:00
991,10072.5068,10055.5654,2017-02-07 00:00:00+08:00
992,10043.6074,10130.1211,2017-02-08 00:00:00+08:00
993,10124.4463,10182.7275,2017-02-09 00:00:00+08:00
994,10184.5674,10186.376,2017-02-10 00:00:00+08:00
995,10188.708,10270.8252,2017-02-13 00:00:00+08:00
996,10273.0889,10264.917,2017-02-14 00:00:00+08:00
997,10259.9492,10177.252,2017-02-15 00:00:00+08:00
998,10175.1221,10253.9561,2017-02-16 00:00:00+08:00
999,10261.0938,10197.917,2017-02-17 00:00:00+08:00
1000,10203.0195,10328.9971,2017-02-20 00:00:00+08:00
1001,10338.8662,10405.7451,2017-02-21 00:00:00+08:00
1002,10403.916,10444.376,2017-02-22 00:00:00+08:00
1003,10439.833,10432.6387,2017-02-23 00:00:00+08:00
1004,10423.6416,10443.7285,2017-02-24 00:00:00+08:00
1005,10443.2969,10353.5537,2017-02-27 00:00:00+08:00
1006,10354.8701,10391.3438,2017-02-28 00:00:00+08:00
1007,10387.6299,10418.6211,2017-03-01 00:00:00+08:00
1008,10429.9824,10367.3057,2017-03-02 00:00:00+08:00
1009,10339.8906,10397.0469,2017-03-03 00:00:00+08:00
1010,10406.2324,10522.2764,2017-03-06 00:00:00+08:00
1011,10527.8281,10552.1436,2017-03-07 00:00:00+08:00
1012,10549.9932,10498.3115,2017-03-08 00:00:00+08:00
1013,10484.2783,10421.0566,2017-03-09 00:00:00+08:00
1014,10415.3779,10451.0078,2017-03-10 00:00:00+08:00
1015,10450.6484,10559.8828,2017-03-13 00:00:00+08:00
1016,10561.501,10531.7275,2017-03-14 00:00:00+08:00
1017,10515.5918,10543.0088,2017-03-15 00:00:00+08:00
1018,10573.7725,10624.4209,2017-03-16 00:00:00+08:00
1019,10632.0449,10515.4141,2017-03-17 00:00:00+08:00
1020,10512.8867,10532.3311,2017-03-20 00:00:00+08:00
1021,10527.4072,10586.6211,2017-03-21 00:00:00+08:00
1022,10535.665,10553.5264,2017-03-22 00:00:00+08:00
1023,10558.3428,10583.043,2017-03-23 00:00:00+08:00
1024,10584.0859,10646.7227,2017-03-24 00:00:00+08:00
1025,10643.4512,10581.918,2017-03-27 00:00:00+08:00
1026,10580.1631,10563.2852,2017-03-28 00:00:00+08:00
1027,10573.1191,10520.8164,2017-03-29 00:00:00+08:00
1028,10505.3906,10348.2695,2017-03-30 00:00:00+08:00
1029,10351.3301,10428.7217,2017-03-31 00:00:00+08:00
1030,10496.7793,10627.1328,2017-04-05 00:00:00+08:00
1031,10649.8359,10656.1738,2017-04-06 00:00:00+08:00
1032,10652.4033,10669.4805,2017-04-07 00:00:00+08:00
1033,10663.8555,10603.2754,2017-04-10 00:00:00+08:00
1034,10600.999,10655.791,2017-04-11 00:00:00+08:00
1035,10643.4844,10587.3115,2017-04-12 00:00:00+08:00
1036,10578.5762,10654.085,2017-04-13 00:00:00+08:00
1037,10662.2549,10519.8564,2017-04-14 00:00:00+08:00
1038,10483.957,10450.8623,2017-04-17 00:00:00+08:00
1039,10449.0068,10411.4385,2017-04-18 00:00:00+08:00
1040,10377.2773,10348.4062,2017-04-19 00:00:00+08:00
1041,10346.9893,10359.0889,2017-04-20 00:00:00+08:00
1042,10357.8584,10314.3525,2017-04-21 00:00:00+08:00
1043,10285.043,10091.8867,2017-04-24 00:00:00+08:00
1044,10106.9023,10165.2148,2017-04-25 00:00:00+08:00
1045,10162.7148,10204.8418,2017-04-26 00:00:00+08:00
1046,10174.249,10229.1943,2017-04-27 00:00:00+08:00
1047,10208.1328,10234.6523,2017-04-28 00:00:00+08:00
